commodity_name,market_name,arrival_date,modal_price
Chilly+Capsicum,Mysore (Bandipalya),10-03-2021,25
Kulthi(Horse+Gram),Gadag,06-03-2021,28.92
Kulthi(Horse+Gram),Mysore (Bandipalya),06-03-2021,29.04
Jowar(Sorghum),Basava Kalayana,03-03-2021,18.01
Jowar(Sorghum),Gadag,03-03-2021,25.81
Jowar(Sorghum),Gangavathi,03-03-2021,24.2
Jowar(Sorghum),Kottur,03-03-2021,11.4
Jowar(Sorghum),Raichur,03-03-2021,36.59
Black+pepper,Yellapur,05-04-2021,355.11
Cabbage,Davangere,30-03-2021,7
Chikoos(Sapota),Malur,30-03-2021,20.83
Beetroot,Chickkaballapura,13-04-2021,7.5
Maize,Bagalakot,06-03-2021,15.01
Maize,Davangere,06-03-2021,15
Maize,Gadag,06-03-2021,13.43
Maize,Gulbarga,06-03-2021,15.5
Maize,Hubli (Amaragol),06-03-2021,13.71
Ginger(Green),Shimoga,08-03-2021,15
Green+Chilli,Chikkamagalore,10-03-2021,20.14
Onion,Ramanagara,28-04-2021,15
Carrot,Mysore (Bandipalya),15-03-2021,13
Carrot,Shimoga,15-03-2021,23
Banana+-+Green,T. Narasipura,20-04-2021,22
Cotton,Bijapur,10-03-2021,60.45
Cotton,Raichur,10-03-2021,55
Maize,Davangere,03-03-2021,14.9
Maize,Gadag,03-03-2021,13.97
Maize,Kottur,03-03-2021,15.1
Groundnut,Laxmeshwar,02-03-2021,38.99
Groundnut,Gadag,02-03-2021,50.02
Groundnut,Kottur,02-03-2021,67.42
Groundnut,Mundaragi,02-03-2021,64.2
Groundnut,Raichur,02-03-2021,58.99
Groundnut,Yadgir,02-03-2021,61.55
Cabbage,Shimoga,23-03-2021,18
Cotton,Chitradurga,30-03-2021,53.43
Cotton,Gadag,30-03-2021,55.04
Cotton,Savanur,30-03-2021,54.13
Bitter+gourd,Ramanagara,02-04-2021,12
Mustard,Gangavathi,06-03-2021,43
Maize,Mundaragi,06-03-2021,14.84
Black+pepper,Siddapur,07-04-2021,386.39
Drumstick,Ramanagara,06-04-2021,20
Groundnut,Bellary,10-03-2021,65.03
Groundnut,Challakere,10-03-2021,68.42
Groundnut,Gadag,10-03-2021,49.28
Groundnut,Kustagi,10-03-2021,64.7
Groundnut,Laxmeshwar,10-03-2021,50.39
Groundnut,Yadgir,10-03-2021,62.9
Green+Chilli,Shimoga,08-03-2021,25
Jowar(Sorghum),Hubli (Amaragol),02-03-2021,51.39
Jowar(Sorghum),Laxmeshwar,02-03-2021,15.26
Castor+Seed,Kottur,15-03-2021,45.84
Tomato,Ramanagara,12-05-2021,4
Gur(Jaggery),Mandya,10-03-2021,36
Gur(Jaggery),Mhalingapur,10-03-2021,32
Green+Chilli,Ramanagara,23-03-2021,40
Drumstick,Shimoga,10-03-2021,49
Alasande+Gram,Bellary,07-07-2021,51.5
Cummin+Seed(Jeera),Gadag,30-03-2021,84.26
Beans,Davangere,05-05-2021,33
Jowar(Sorghum),Bellary,10-03-2021,16.1
Jowar(Sorghum),Gadag,10-03-2021,21.98
Jowar(Sorghum),Hubli (Amaragol),10-03-2021,16.02
Jowar(Sorghum),Laxmeshwar,10-03-2021,11.22
Alasande+Gram,Hubli (Amaragol),08-07-2021,42.69
Jowar(Sorghum),Bellary,02-03-2021,16.32
Jowar(Sorghum),Gadag,02-03-2021,15.46
Jowar(Sorghum),Kottur,02-03-2021,15.77
Green+Peas,Bangalore,08-03-2021,114
Kulthi(Horse+Gram),Laxmeshwar,10-03-2021,30.74
Groundnut,Bagalakot,08-03-2021,57.22
Groundnut,Challakere,08-03-2021,70.1
Groundnut,Chitradurga,08-03-2021,61.85
Groundnut,Gadag,08-03-2021,47.02
Maize,Gowribidanoor,02-03-2021,13.5
Maize,Hubli (Amaragol),02-03-2021,14.31
Groundnut,Raichur,08-03-2021,60.96
Maize,Jagalur,02-03-2021,13.55
Groundnut,Mundaragi,05-03-2021,64.66
Green+Avare+(W),Ramanagara,01-04-2021,26
Groundnut,Bellary,08-03-2021,65.17
Groundnut,Hubli (Amaragol),08-03-2021,46.09
Groundnut,Laxmeshwar,08-03-2021,50.99
Groundnut,Savanur,08-03-2021,55.8
Groundnut,Yadgir,08-03-2021,64.15
Gur(Jaggery),Mandya,08-03-2021,36
Green+Chilli,Chikkamagalore,12-03-2021,20.83
Cotton,Annigeri,12-03-2021,55
Cotton,Bijapur,12-03-2021,59.61
Castor+Seed,Kottur,16-03-2021,45.31
Maize,Bellary,10-03-2021,15.07
Maize,Davangere,10-03-2021,15.1
Maize,Gadag,10-03-2021,13.34
Maize,Hubli (Amaragol),10-03-2021,13.21
Maize,Kustagi,10-03-2021,14.68
Capsicum,Ramanagara,23-03-2021,30
Kulthi(Horse+Gram),Bellary,02-03-2021,26.09
Kulthi(Horse+Gram),Gadag,02-03-2021,33.77
Black+pepper,Sirsi,18-03-2021,369.7
Arhar+Dal(Tur+Dal),Bangalore,08-04-2021,101
Gur(Jaggery),Basava Kalayana,08-03-2021,27.81
Chili+Red,Shimoga,15-03-2021,113.41
Jowar(Sorghum),Gadag,08-03-2021,19.5
Jowar(Sorghum),Raichur,08-03-2021,31.56
Groundnut,Bagalakot,09-03-2021,57.93
Groundnut,Kottur,09-03-2021,61.23
Groundnut,Raichur,09-03-2021,60.38
Castor+Seed,Kottur,17-03-2021,44.72
Knool+Khol,Bangarpet,08-03-2021,5
Kulthi(Horse+Gram),Gadag,08-03-2021,34.66
Gur(Jaggery),Mandya,09-03-2021,36
Maize,Bellary,02-03-2021,15.24
Maize,Gadag,02-03-2021,10.2
Maize,Kottur,02-03-2021,15.02
Maize,Mundaragi,02-03-2021,14.74
Arhar+Dal(Tur+Dal),Kolar,08-04-2021,99
Copra,Turvekere,15-03-2021,155
Onion,Hubli (Amaragol),02-03-2021,16
Drumstick,Mysore (Bandipalya),12-03-2021,65
Maize,Bagalakot,08-03-2021,14.88
Drumstick,Shimoga,12-03-2021,39
Maize,Chitradurga,08-03-2021,15.21
Ridge+gourd(Tori),Kolar,07-03-2021,18
Maize,Gadag,08-03-2021,14.34
Tomato,Kolar,07-03-2021,6.67
Jowar(Sorghum),Bellary,09-03-2021,15.98
Black+pepper,Siddapur,16-04-2021,378.09
Jowar(Sorghum),Raichur,09-03-2021,26.26
Black+pepper,Yellapur,16-04-2021,368.01
Cauliflower,Shimoga,23-03-2021,24
Cotton,Gadag,15-03-2021,56.01
Cotton,Kottur,15-03-2021,53.74
Cotton,Raichur,15-03-2021,54.5
Black+pepper,Siddapur,13-04-2021,378.69
Black+pepper,Sirsi,13-04-2021,370.78
Onion,Chikkamagalore,10-03-2021,21.83
Onion,Hubli (Amaragol),10-03-2021,10
Kulthi(Horse+Gram),Bellary,09-03-2021,26.3
Green+Chilli,Shimoga,30-03-2021,39
Cucumbar(Kheera),Bangarpet,15-03-2021,6
Chili+Red,Shimoga,30-03-2021,111.19
Castor+Seed,Gangavathi,24-03-2021,46
Maize,Bagalakot,09-03-2021,14.89
Maize,Bellary,09-03-2021,14.96
Copra,Arasikere,16-03-2021,150.54
Copra,Turvekere,16-03-2021,157
Jowar(Sorghum),Bellary,08-03-2021,17.06
Jowar(Sorghum),Haveri,08-03-2021,11.5
Jowar(Sorghum),Hubli (Amaragol),08-03-2021,15.36
Jowar(Sorghum),Laxmeshwar,08-03-2021,23.13
Black+pepper,Siddapur,20-04-2021,384.89
Black+pepper,Sirsi,20-04-2021,361.16
Capsicum,Ramanagara,15-03-2021,28
Black+pepper,Yellapur,20-04-2021,377.7
Copra,Turvekere,30-03-2021,143.84
Cotton,Hubli (Amaragol),27-03-2021,38.09
Groundnut,Bagalakot,10-03-2021,55.18
Groundnut,Chitradurga,10-03-2021,59.84
Groundnut,Raichur,10-03-2021,63.21
Maize,Mundaragi,05-03-2021,14.64
Cummin+Seed(Jeera),Gadag,15-03-2021,92.09
Chili+Red,Shimoga,26-03-2021,120.29
Alasande+Gram,Rona,28-09-2021,59.11
Cotton,Annigeri,16-03-2021,57
Cotton,Gadag,16-03-2021,56.67
Mustard,Haveri,09-03-2021,52
Beans,Chikkamagalore,28-04-2021,30.95
Paddy(Dhan)(Common),Davangere,10-03-2021,20.4
Dry+Chillies,Hubli (Amaragol),15-03-2021,451.69
Elephant+Yam+(Suran),Turvekere,15-03-2021,12
Groundnut,Gadag,30-03-2021,46.39
Groundnut,Savanur,30-03-2021,50.44
Chili+Red,Shimoga,23-03-2021,169.36
Cotton,Bijapur,30-03-2021,52.69
Cotton,Raichur,30-03-2021,55
Groundnut,Bellary,12-03-2021,69.29
Groundnut,Challakere,12-03-2021,66.58
Groundnut,Laxmeshwar,12-03-2021,44.62
Groundnut,Yadgir,12-03-2021,63.82
Gur(Jaggery),Basava Kalayana,30-03-2021,28.51
Corriander+seed,Gadag,26-03-2021,79.86
Jowar(Sorghum),Bijapur,10-03-2021,22
Jowar(Sorghum),Harappana Halli,10-03-2021,11.2
Jowar(Sorghum),Haveri,10-03-2021,25.51
Jowar(Sorghum),Ramdurga,10-03-2021,13
Onion,Raichur,09-03-2021,10.75
Beans,K.R. Pet,30-04-2021,20
Cotton,Annigeri,26-03-2021,53
Green+Chilli,Davangere,12-03-2021,15
Cotton,Bijapur,26-03-2021,55.69
Cotton,Raichur,26-03-2021,57.5
Jowar(Sorghum),Bellary,30-03-2021,18.45
Jowar(Sorghum),Gadag,30-03-2021,20.45
Jowar(Sorghum),Hubli (Amaragol),30-03-2021,13.33
Gur(Jaggery),Mandya,12-03-2021,36
Cauliflower,Ramanagara,24-03-2021,10
Cummin+Seed(Jeera),Gadag,27-03-2021,87.26
Potato,Davangere,02-03-2021,18
Potato,Hubli (Amaragol),02-03-2021,10.5
Cotton,Bijapur,16-03-2021,58.52
Cummin+Seed(Jeera),Gadag,16-03-2021,91.46
Bottle+gourd,Davangere,05-05-2021,8
Cucumbar(Kheera),Ramanagara,17-04-2021,3
Drumstick,Ramanagara,17-04-2021,20
Cotton,Annigeri,23-03-2021,55
Cotton,Bijapur,23-03-2021,56.76
Dry+Chillies,Gadag,27-03-2021,111.41
Dry+Chillies,Hubli (Amaragol),27-03-2021,122.71
Kulthi(Horse+Gram),Gadag,30-03-2021,26.44
Cotton,Raichur,23-03-2021,54.5
Cotton,Ranebennur,23-03-2021,57.96
Capsicum,Chickkaballapura,05-04-2021,15
Kulthi(Horse+Gram),Bangalore,08-03-2021,33.5
Kulthi(Horse+Gram),Bellary,08-03-2021,26.87
Raddish,Ramanagara,19-05-2021,20
Cauliflower,Ramanagara,26-03-2021,14
Kulthi(Horse+Gram),Laxmeshwar,08-03-2021,29.29
Potato,Chikkamagalore,10-03-2021,13.37
Corriander+seed,Bhadravathi,17-03-2021,66.02
Cotton,Bijapur,17-03-2021,61.11
Cotton,Gadag,17-03-2021,56.13
Maize,Bellary,30-03-2021,15.96
Maize,Gadag,30-03-2021,13.9
Maize,Hubli (Amaragol),30-03-2021,14.87
Green+Chilli,Ramanagara,22-05-2021,15
Groundnut,Bagalakot,12-03-2021,51.93
Groundnut,Davangere,12-03-2021,54.9
Groundnut,Kottur,12-03-2021,66.02
Groundnut,Raichur,12-03-2021,58.96
Chilly+Capsicum,Kolar,31-03-2021,33
Drumstick,Mysore (Bandipalya),26-03-2021,42
Jowar(Sorghum),Bellary,12-03-2021,17
Jowar(Sorghum),Laxmeshwar,12-03-2021,20.36
Jowar(Sorghum),Kottur,12-03-2021,16.79
Elephant+Yam+(Suran),Arasikere,01-04-2021,21.5
Jowar(Sorghum),Tarikere,12-03-2021,21.11
Drumstick,Shimoga,23-03-2021,29
Castor+Seed,Kottur,05-04-2021,46.34
Kulthi(Horse+Gram),Bellary,12-03-2021,26.94
Onion,Hubli (Amaragol),30-03-2021,8
Groundnut,Bagalakot,15-03-2021,57.32
Groundnut,Bellary,15-03-2021,68.37
Groundnut,Davangere,15-03-2021,59.1
Groundnut,Gadag,15-03-2021,57.45
Groundnut,Raichur,15-03-2021,63.91
Groundnut,Ramdurga,15-03-2021,58
Garlic,Bangalore,23-03-2021,35
Cotton,Bijapur,31-03-2021,48.96
Cotton,Raichur,31-03-2021,54
Gur(Jaggery),Basava Kalayana,15-03-2021,29.3
Green+Chilli,Davangere,16-03-2021,17
Green+Chilli,Shimoga,16-03-2021,21
Onion,Ramanagara,22-05-2021,16
Black+pepper,Siddapur,23-04-2021,378.69
Black+pepper,Yellapur,23-04-2021,358.99
Carrot,Chikkamagalore,07-04-2021,15.68
Maize,Bellary,08-03-2021,15.23
Maize,Davangere,08-03-2021,15
Maize,Hubli (Amaragol),08-03-2021,13.69
Maize,Kalagategi,08-03-2021,14.5
Maize,Nargunda,08-03-2021,13.5
Cotton,Savanur,09-03-2021,60.47
Jowar(Sorghum),Basava Kalayana,15-03-2021,18
Jowar(Sorghum),Bellary,15-03-2021,16.05
Jowar(Sorghum),Bidar,15-03-2021,35
Jowar(Sorghum),Gadag,15-03-2021,18.43
Jowar(Sorghum),Gulbarga,15-03-2021,22.5
Cotton,Chitradurga,09-03-2021,55.44
Jowar(Sorghum),Hubli (Amaragol),15-03-2021,16.39
Jowar(Sorghum),Kottur,15-03-2021,17.81
Jowar(Sorghum),Raichur,15-03-2021,28.78
Knool+Khol,Bangarpet,15-03-2021,7
Soyabean,Bidar,02-03-2021,47
Soyabean,Hubli (Amaragol),02-03-2021,45.27
Kulthi(Horse+Gram),Bellary,15-03-2021,25.69
Kulthi(Horse+Gram),Gadag,15-03-2021,32.41
Green+Chilli,Ramanagara,23-04-2021,22
Ginger(Green),Ramanagara,30-04-2021,15
Cummin+Seed(Jeera),Gadag,17-03-2021,91.53
Maize,Bellary,12-03-2021,15.87
Maize,Challakere,12-03-2021,14.97
Maize,Chitradurga,12-03-2021,15.09
Maize,Haveri,12-03-2021,14.5
Bottle+gourd,Chikkamagalore,28-04-2021,8.58
Green+Peas,Shimoga,16-03-2021,90
Avare+Dal,Bangalore,08-04-2021,53.5
Groundnut,Gadag,16-03-2021,53.15
Groundnut,Kottur,16-03-2021,68.53
Groundnut,Raichur,16-03-2021,59.99
Dry+Chillies,Gadag,17-03-2021,122.73
Lint,Kottur,15-03-2021,91.91
Maize,Bagalakot,15-03-2021,14.02
Maize,Bellary,15-03-2021,15.15
Maize,Davangere,15-03-2021,15
Maize,Gadag,15-03-2021,13.05
Maize,Gulbarga,15-03-2021,15.5
Maize,Kottur,15-03-2021,15.07
Maize,Shimoga,15-03-2021,14.85
Chapparad+Avare,Chickkaballapura,05-04-2021,16.5
Groundnut,Gadag,27-03-2021,47.01
Groundnut,Hubli (Amaragol),27-03-2021,47.89
Groundnut,Mundaragi,27-03-2021,57.62
Tomato,Chickkaballapura,02-03-2021,9.2
Tomato,Chintamani,02-03-2021,5.33
Tomato,Srinivasapur,02-03-2021,8
Grapes,Mysore (Bandipalya),30-04-2021,40
Capsicum,Ramanagara,17-04-2021,36
Carrot,Ramanagara,17-04-2021,13
Jowar(Sorghum),Basava Kalayana,16-03-2021,27
Jowar(Sorghum),Bellary,16-03-2021,15.69
Jowar(Sorghum),Gadag,16-03-2021,20.48
Jowar(Sorghum),Kottur,16-03-2021,19.99
Jowar(Sorghum),Raichur,16-03-2021,38.83
Green+Chilli,Shimoga,23-03-2021,38
Kulthi(Horse+Gram),Arasikere,23-03-2021,19.6
Green+Chilli,Chikkamagalore,30-04-2021,28.78
Green+Chilli,Gundlupet,30-04-2021,23
Cotton,Chitradurga,16-03-2021,56.52
Copra,Turvekere,05-04-2021,157.8
Brinjal,Shimoga,13-04-2021,19
Tomato,Ramanagara,25-05-2021,4.5
Kulthi(Horse+Gram),Bellary,16-03-2021,25.61
Kulthi(Horse+Gram),Gadag,16-03-2021,29.94
Jowar(Sorghum),Basava Kalayana,27-03-2021,10.3
Jowar(Sorghum),Gadag,27-03-2021,20.22
Jowar(Sorghum),Hubli (Amaragol),27-03-2021,18.47
Beans,Gundlupet,17-05-2021,25
Groundnut,Davangere,30-03-2021,53.5
Groundnut,Kottur,30-03-2021,57.9
Groundnut,Laxmeshwar,30-03-2021,32.99
Groundnut,Mundaragi,30-03-2021,59.19
Groundnut,Raichur,30-03-2021,57.09
Groundnut,Ranebennur,30-03-2021,45.71
Potato,Bangarpet,30-03-2021,8
Potato,Hubli (Amaragol),30-03-2021,14.5
Ridge+gourd(Tori),Ramanagara,22-05-2021,41
Kulthi(Horse+Gram),Gadag,27-03-2021,25.98
Rice,Kolar,22-04-2021,52.76
Cotton,Annigeri,05-04-2021,47.5
Cotton,Bijapur,05-04-2021,56.08
Cotton,Gadag,05-04-2021,55.51
Groundnut,Challakere,26-03-2021,60.26
Groundnut,Gadag,26-03-2021,46.13
Groundnut,Kottur,26-03-2021,57.58
Rice,Sindhanur,22-04-2021,26.05
Groundnut,Mundaragi,26-03-2021,56.95
Groundnut,Raichur,26-03-2021,57.39
Cotton,Kottur,05-04-2021,53.05
Cotton,Raichur,05-04-2021,54
Maize,Bellary,16-03-2021,14.5
Maize,Challakere,16-03-2021,14.99
Maize,Gadag,16-03-2021,15.01
Cotton,Ranebennur,05-04-2021,54.85
Maize,Kottur,16-03-2021,14.96
Ragi+(Finger+Millet),Davangere,10-03-2021,25
Potato,Hubli (Amaragol),28-05-2021,15.25
Gur(Jaggery),Mandya,26-03-2021,37.5
Jowar(Sorghum),Kottur,30-03-2021,10.18
Jowar(Sorghum),Laxmeshwar,30-03-2021,13.61
Cauliflower,Ramanagara,31-03-2021,9
Groundnut,Bagalakot,23-03-2021,51
Groundnut,Davangere,23-03-2021,55.9
Groundnut,Kottur,23-03-2021,61.19
Groundnut,Mundaragi,23-03-2021,58.48
Groundnut,Raichur,23-03-2021,60.68
Groundnut,Ranebennur,23-03-2021,42.4
Bitter+gourd,Mysore (Bandipalya),17-05-2021,15
Gur(Jaggery),Mandya,23-03-2021,38
Jowar(Sorghum),Bidar,26-03-2021,35
Jowar(Sorghum),Gadag,26-03-2021,16.85
Jowar(Sorghum),Kottur,26-03-2021,13.75
Dry+Chillies,Hubli (Amaragol),16-03-2021,142.79
Ridge+gourd(Tori),Ramanagara,28-05-2021,35
Safflower,Bellary,10-03-2021,39.3
Safflower,Gadag,10-03-2021,39.93
Tamarind+Fruit,Chintamani,22-04-2021,90
Cabbage,Shimoga,18-03-2021,19
Onion,Chikkamagalore,12-03-2021,22.22
Soyabean,Hubli (Amaragol),10-03-2021,47.97
Castor+Seed,Kottur,16-04-2021,46.34
Groundnut,Laxmeshwar,16-03-2021,48.99
Cummin+Seed(Jeera),Gadag,09-03-2021,80.85
Onion,Davangere,08-03-2021,15
Onion,Hubli (Amaragol),08-03-2021,13
Tomato,Kolar,22-04-2021,4.8
Tomato,Mulabagilu,22-04-2021,4
Jowar(Sorghum),Kottur,23-03-2021,14.65
Tomato,T. Narasipura,22-04-2021,4
Green+Chilli,Hospet,31-03-2021,18
Safflower,Bidar,26-05-2021,48.5
Soyabean,Bidar,26-05-2021,60
Paddy(Dhan)(Common),Davangere,08-03-2021,19.9
Suvarna+Gadde,Ramanagara,26-05-2021,20
Cummin+Seed(Jeera),Gadag,05-04-2021,85.88
Drumstick,Shimoga,05-04-2021,19
Brinjal,K.R. Pet,30-04-2021,5
Maize,Challakere,26-03-2021,14.55
Maize,Gadag,26-03-2021,12.41
Maize,Kottur,26-03-2021,14.89
Maize,Mundaragi,26-03-2021,14.38
Cabbage,Chickkaballapura,13-04-2021,1.9
Ragi+(Finger+Millet),Harappana Halli,30-03-2021,25.25
Rice,Bangarpet,30-03-2021,42
Dry+Chillies,Hubli (Amaragol),05-04-2021,250
Jowar(Sorghum),Bijapur,16-03-2021,22.5
Jowar(Sorghum),Laxmeshwar,16-03-2021,12
Wheat,Bidar,26-05-2021,20
Paddy(Dhan)(Common),T. Narasipura,23-03-2021,23.75
Bitter+gourd,Ramanagara,17-04-2021,22
Dry+Chillies,Hubli (Amaragol),09-03-2021,114
Ridge+gourd(Tori),Shimoga,30-03-2021,25
Groundnut,Bellary,31-03-2021,58.46
Groundnut,Laxmeshwar,31-03-2021,37.89
Groundnut,Mundaragi,31-03-2021,58.29
Groundnut,Raichur,31-03-2021,58.89
Groundnut,Ranebennur,31-03-2021,42.54
Ridge+gourd(Tori),Kolar,04-04-2021,12.5
Safflower,Basava Kalayana,30-03-2021,45
Safflower,Bellary,30-03-2021,40.72
Safflower,Gadag,30-03-2021,42.25
Safflower,Hubli (Amaragol),30-03-2021,42.11
Groundnut,Bagalakot,17-03-2021,60.5
Groundnut,Bellary,17-03-2021,65.72
Groundnut,Challakere,17-03-2021,69.54
Groundnut,Davangere,17-03-2021,62.4
Groundnut,Gadag,17-03-2021,53.15
Groundnut,Raichur,17-03-2021,62.69
Tomato,Kolar,04-04-2021,5
Kulthi(Horse+Gram),Laxmeshwar,16-03-2021,27.75
Soyabean,Basava Kalayana,30-03-2021,56
Soyabean,Hubli (Amaragol),30-03-2021,51.28
Castor+Seed,Kottur,20-04-2021,47.81
Green+Chilli,Ramanagara,28-04-2021,32
Beans,Malur,18-05-2021,35
Potato,Chikkamagalore,23-03-2021,14.05
Copra,Arasikere,16-04-2021,151.1
Copra,Turvekere,16-04-2021,155.06
Jowar(Sorghum),Kottur,31-03-2021,11.53
Jowar(Sorghum),Laxmeshwar,31-03-2021,16.71
Maize,Kustagi,28-03-2021,13.34
Sunflower,Bellary,30-03-2021,63.15
Sunflower,Gadag,30-03-2021,55.14
Chili+Red,Shimoga,24-03-2021,119.04
Ridge+gourd(Tori),Kolar,28-03-2021,21
Sunflower,Gadag,10-03-2021,69.3
Thondekai,Kolar,28-03-2021,16
Tomato,Kolar,28-03-2021,5.33
Cummin+Seed(Jeera),Gadag,07-04-2021,87.17
Cotton,Bijapur,16-04-2021,60.26
Cotton,Gadag,16-04-2021,53.01
Cotton,Haveri,16-04-2021,55.85
Cotton,Raichur,16-04-2021,62
Cotton,Ranebennur,16-04-2021,83.76
Maize,Nargunda,16-03-2021,13.08
Dry+Chillies,Gadag,07-04-2021,90.57
Dry+Chillies,Sindhanur,07-04-2021,99
Beans,Bagepalli,19-05-2021,35.8
Maize,Gangavathi,31-03-2021,15.19
Maize,Hirekerur,31-03-2021,14.6
Maize,Kottur,31-03-2021,14.98
Maize,Mundaragi,31-03-2021,14.35
Green+Chilli,Chickkaballapura,05-04-2021,29
Chilly+Capsicum,Mysore (Bandipalya),20-04-2021,34
Potato,Chikkamagalore,15-05-2021,14.62
Potato,Hubli (Amaragol),15-05-2021,12.8
Jowar(Sorghum),Basava Kalayana,17-03-2021,23
Jowar(Sorghum),Bidar,17-03-2021,36
Jowar(Sorghum),Gadag,17-03-2021,18.62
Jowar(Sorghum),Kottur,17-03-2021,13.57
Coconut,Kumta,20-04-2021,14
Jowar(Sorghum),Raichur,17-03-2021,33.69
Chapparad+Avare,Chickkaballapura,05-05-2021,16.5
Knool+Khol,Kolar,04-04-2021,7
Copra,Arasikere,20-04-2021,158
Copra,Turvekere,20-04-2021,163.23
Groundnut,Laxmeshwar,06-04-2021,43.25
Groundnut,Mundaragi,06-04-2021,53.95
Maize,Dharwar,31-03-2021,16.13
Groundnut,Hubli (Amaragol),16-03-2021,54
Kulthi(Horse+Gram),Gadag,17-03-2021,27.82
Copra,Tiptur,24-03-2021,140
Cummin+Seed(Jeera),Gadag,16-04-2021,81.84
Cotton,Annigeri,20-04-2021,51.5
Copra,K.R. Pet,24-03-2021,134
Carrot,T. Narasipura,28-04-2021,12
Raddish,Chikkamagalore,15-05-2021,9.8
Brinjal,Gundlupet,17-05-2021,7.7
Ragi+(Finger+Millet),Arasikere,15-05-2021,19
Ridge+gourd(Tori),Chikkamagalore,15-05-2021,13.89
Potato,Chikkamagalore,12-03-2021,13.89
Potato,Hubli (Amaragol),12-03-2021,8
Mustard,Dharwar,31-03-2021,51
Jowar(Sorghum),Laxmeshwar,06-04-2021,11.33
Green+Chilli,Chikkamagalore,07-04-2021,23.07
Safflower,Hubli (Amaragol),15-05-2021,46.8
Rice,Bangarpet,23-03-2021,43
Rice,Sindhanur,23-03-2021,25.8
Jowar(Sorghum),Hubli (Amaragol),16-03-2021,14.91
Cauliflower,Chikkamagalore,28-04-2021,11.29
Tamarind+Seed,Arasikere,15-05-2021,13.75
Groundnut,Mundaragi,05-04-2021,56.35
Wheat,Basava Kalayana,30-03-2021,17
Wheat,Gadag,30-03-2021,15.98
Tomato,Chikkamagalore,15-05-2021,10.04
Tomato,Srinivasapur,15-05-2021,2
Groundnut,Chitradurga,05-04-2021,56.12
Groundnut,Davangere,05-04-2021,51.3
Groundnut,Gadag,05-04-2021,48.29
Groundnut,Laxmeshwar,05-04-2021,44.51
Groundnut,Raichur,05-04-2021,56.69
Wheat,Hubli (Amaragol),30-03-2021,10.5
Drumstick,Mysore (Bandipalya),20-05-2021,39.5
Arhar+Dal(Tur+Dal),Tumkur,08-07-2021,81
Dry+Chillies,Sindhanur,20-05-2021,33
Groundnut,Ramdurga,05-04-2021,56.12
Groundnut,Ranebennur,05-04-2021,44.96
Banana,Davangere,07-07-2021,15
Maize,Mundaragi,06-04-2021,14.67
Water+Melon,Davangere,15-05-2021,12
Chili+Red,Shimoga,23-04-2021,87.54
Onion,Hubli (Amaragol),28-05-2021,10
Cotton,Bijapur,24-03-2021,55.56
Cotton,Raichur,24-03-2021,56
Groundnut,Gadag,07-04-2021,47.22
Groundnut,Raichur,07-04-2021,54.48
Maize,Hubli (Amaragol),16-03-2021,14.52
Sunflower,Nargunda,23-03-2021,63
Copra,Tiptur,23-04-2021,159
Thondekai,Kolar,23-03-2021,16
Knool+Khol,Ramanagara,19-05-2021,32
Beans,Ramanagara,23-04-2021,30
Beans,Chamaraj Nagar,03-07-2021,15
Cotton,Annigeri,23-04-2021,51.5
Beans,Chickkaballapura,03-07-2021,28
Cotton,Davangere,23-04-2021,53.8
Cotton,Raichur,23-04-2021,65
Cabbage,Gundlupet,17-05-2021,5.5
Beetroot,Chamaraj Nagar,03-07-2021,15
Beetroot,Chickkaballapura,03-07-2021,18
Jowar(Sorghum),Basava Kalayana,07-04-2021,24.5
Chilly+Capsicum,Ramanagara,03-07-2021,26
Jowar(Sorghum),Gadag,07-04-2021,20.62
Jowar(Sorghum),Gulbarga,07-04-2021,28
Jowar(Sorghum),Kottur,07-04-2021,11.56
Jowar(Sorghum),Raichur,07-04-2021,24.01
Groundnut,Mundaragi,07-04-2021,52.43
Avare+Dal,Davangere,12-07-2021,28
Tomato,Bangarpet,23-03-2021,4
Tomato,Kolar,23-03-2021,5.33
Tomato,Mulabagilu,23-03-2021,6
Kulthi(Horse+Gram),Gadag,07-04-2021,25.8
Chapparad+Avare,Chickkaballapura,13-04-2021,15.5
Banana,Udupi,09-07-2021,22
Brinjal,Bagepalli,19-05-2021,6.55
Chili+Red,Shimoga,13-04-2021,98.08
Maize,Gadag,07-04-2021,13.63
Maize,Kottur,07-04-2021,15.4
Arhar+Dal(Tur+Dal),Bangalore,20-07-2021,92.5
Groundnut,Bagalakot,16-04-2021,55.1
Groundnut,Chitradurga,16-04-2021,52.68
Groundnut,Gadag,16-04-2021,44.31
Groundnut,Kottur,16-04-2021,53.47
Groundnut,Raichur,16-04-2021,58.59
Groundnut,Ranebennur,16-04-2021,44.67
Cucumbar(Kheera),K.R. Pet,30-04-2021,10
Green+Chilli,Shimoga,05-05-2021,24
Carrot,Ramanagara,28-04-2021,16
Gur(Jaggery),Mandya,16-04-2021,39.1
Gur(Jaggery),Mhalingapur,16-04-2021,32.47
Copra,Arasikere,07-05-2021,157.55
Brinjal,Bangarpet,01-04-2021,8
Beans,Chamaraj Nagar,07-07-2021,15
Beans,Davangere,07-07-2021,36
Beans,Gundlupet,07-07-2021,24
Wheat,Sindagi,23-03-2021,48
Beetroot,Davangere,07-07-2021,22
