state_name,district,year,commodity_name,area
Karnataka,TUMKUR,2014-15,Rice,7636.0
Karnataka,TUMKUR,2014-15,Rice,67.0
Karnataka,TUMKUR,2014-15,Rice,1802.0
Karnataka,TUMKUR,2015-16,Rice,7437.0
Karnataka,TUMKUR,2015-16,Rice,98.0
Karnataka,TUMKUR,2015-16,Rice,2844.0
Karnataka,UDUPI,2013-14,Rice,44663.0
Karnataka,UDUPI,2013-14,Rice,6824.0
Karnataka,UDUPI,2013-14,Rice,110.0
Karnataka,UDUPI,2014-15,Rice,43013.0
Karnataka,UDUPI,2014-15,Rice,6441.0
Karnataka,UDUPI,2014-15,Rice,95.0
Karnataka,UDUPI,2015-16,Rice,43209.0
Karnataka,UDUPI,2015-16,Rice,6322.0
Karnataka,UDUPI,2015-16,Rice,75.0
Karnataka,UTTAR KANNAD,2013-14,Rice,67136.0
Karnataka,UTTAR KANNAD,2013-14,Rice,1527.0
Karnataka,UTTAR KANNAD,2013-14,Rice,1302.0
Karnataka,UTTAR KANNAD,2014-15,Rice,65865.0
Karnataka,UTTAR KANNAD,2014-15,Rice,1498.0
Karnataka,UTTAR KANNAD,2014-15,Rice,1147.0
Karnataka,UTTAR KANNAD,2015-16,Rice,65275.0
Karnataka,UTTAR KANNAD,2015-16,Rice,1314.0
Karnataka,UTTAR KANNAD,2015-16,Rice,753.0
Karnataka,YADGIR,2013-14,Rice,50943.0
Karnataka,YADGIR,2013-14,Rice,7555.0
Karnataka,YADGIR,2013-14,Rice,10905.0
Karnataka,YADGIR,2014-15,Rice,51456.0
Karnataka,YADGIR,2014-15,Rice,15448.0
Karnataka,YADGIR,2014-15,Rice,15205.0
Karnataka,YADGIR,2015-16,Rice,42891.0
Karnataka,YADGIR,2015-16,Rice,1483.0
Karnataka,YADGIR,2015-16,Rice,4984.0
Karnataka,BAGALKOT,2013-14,Safflower,910.0
Karnataka,BAGALKOT,2014-15,Safflower,890.0
Karnataka,BAGALKOT,2015-16,Safflower,1109.0
Karnataka,BELGAUM,2013-14,Safflower,2388.0
Karnataka,BELGAUM,2014-15,Safflower,2807.0
Karnataka,BELGAUM,2015-16,Safflower,2135.0
Karnataka,BELLARY,2013-14,Safflower,121.0
Karnataka,BELLARY,2014-15,Safflower,118.0
Karnataka,BELLARY,2015-16,Safflower,144.0
Karnataka,BIDAR,2013-14,Safflower,11513.0
Karnataka,BIDAR,2014-15,Safflower,6851.0
Karnataka,BIDAR,2015-16,Safflower,12041.0
Karnataka,BIJAPUR,2013-14,Safflower,3257.0
Karnataka,BIJAPUR,2014-15,Safflower,2631.0
Karnataka,BIJAPUR,2015-16,Safflower,13809.0
Karnataka,CHITRADURGA,2013-14,Safflower,825.0
Karnataka,CHITRADURGA,2014-15,Safflower,1885.0
Karnataka,CHITRADURGA,2015-16,Safflower,2061.0
Karnataka,DAVANGERE,2014-15,Safflower,1.0
Karnataka,DAVANGERE,2015-16,Safflower,10.0
Karnataka,DHARWAD,2013-14,Safflower,8151.0
Karnataka,DHARWAD,2014-15,Safflower,5389.0
Karnataka,DHARWAD,2015-16,Safflower,12622.0
Karnataka,GADAG,2013-14,Safflower,3949.0
Karnataka,GADAG,2014-15,Safflower,2136.0
Karnataka,GADAG,2015-16,Safflower,2388.0
Karnataka,GULBARGA,2013-14,Safflower,4979.0
Karnataka,GULBARGA,2014-15,Safflower,3203.0
Karnataka,GULBARGA,2015-16,Safflower,4452.0
Karnataka,HAVERI,2013-14,Safflower,1080.0
Karnataka,HAVERI,2014-15,Safflower,674.0
Karnataka,HAVERI,2015-16,Safflower,910.0
Karnataka,KOPPAL,2013-14,Safflower,4582.0
Karnataka,KOPPAL,2014-15,Safflower,4308.0
Karnataka,KOPPAL,2015-16,Safflower,1083.0
Karnataka,RAICHUR,2013-14,Safflower,781.0
Karnataka,RAICHUR,2014-15,Safflower,1163.0
Karnataka,RAICHUR,2015-16,Safflower,584.0
Karnataka,SHIMOGA,2013-14,Safflower,8.0
Karnataka,SHIMOGA,2014-15,Safflower,11.0
Karnataka,TUMKUR,2013-14,Safflower,26.0
Karnataka,YADGIR,2013-14,Safflower,565.0
Karnataka,YADGIR,2014-15,Safflower,559.0
Karnataka,YADGIR,2015-16,Safflower,485.0
Karnataka,BAGALKOT,2013-14,Sannhamp,3.0
Karnataka,BELGAUM,2013-14,Sannhamp,213.0
Karnataka,BELGAUM,2014-15,Sannhamp,77.0
Karnataka,BELGAUM,2015-16,Sannhamp,17.0
Karnataka,BELLARY,2014-15,Sannhamp,130.0
Karnataka,BIDAR,2013-14,Sannhamp,120.0
Karnataka,BIDAR,2014-15,Sannhamp,26.0
Karnataka,BIDAR,2015-16,Sannhamp,18.0
Karnataka,HAVERI,2013-14,Sannhamp,5.0
Karnataka,HAVERI,2014-15,Sannhamp,5.0
Karnataka,UTTAR KANNAD,2014-15,Sannhamp,73.0
Karnataka,UTTAR KANNAD,2015-16,Sannhamp,78.0
Karnataka,BAGALKOT,2013-14,Sesamum,988.0
Karnataka,BAGALKOT,2014-15,Sesamum,188.0
Karnataka,BAGALKOT,2015-16,Sesamum,492.0
Karnataka,BANGALORE RURAL,2013-14,Sesamum,15.0
Karnataka,BANGALORE RURAL,2014-15,Sesamum,8.0
Karnataka,BANGALORE RURAL,2015-16,Sesamum,14.0
Karnataka,BELGAUM,2013-14,Sesamum,321.0
Karnataka,BELGAUM,2014-15,Sesamum,160.0
Karnataka,BELGAUM,2015-16,Sesamum,110.0
Karnataka,BELLARY,2013-14,Sesamum,544.0
Karnataka,BELLARY,2014-15,Sesamum,1252.0
Karnataka,BELLARY,2015-16,Sesamum,3131.0
Karnataka,BENGALURU URBAN,2013-14,Sesamum,15.0
Karnataka,BENGALURU URBAN,2014-15,Sesamum,13.0
Karnataka,BENGALURU URBAN,2015-16,Sesamum,18.0
Karnataka,BIDAR,2013-14,Sesamum,2546.0
Karnataka,BIDAR,2014-15,Sesamum,2054.0
Karnataka,BIDAR,2015-16,Sesamum,5716.0
Karnataka,BIJAPUR,2013-14,Sesamum,395.0
Karnataka,BIJAPUR,2014-15,Sesamum,302.0
Karnataka,BIJAPUR,2015-16,Sesamum,107.0
Karnataka,CHAMARAJANAGAR,2013-14,Sesamum,1929.0
Karnataka,CHAMARAJANAGAR,2014-15,Sesamum,826.0
Karnataka,CHAMARAJANAGAR,2015-16,Sesamum,791.0
Karnataka,CHIKMAGALUR,2013-14,Sesamum,4979.0
Karnataka,CHIKMAGALUR,2014-15,Sesamum,5995.0
Karnataka,CHIKMAGALUR,2015-16,Sesamum,5858.0
Karnataka,CHITRADURGA,2013-14,Sesamum,1170.0
Karnataka,CHITRADURGA,2014-15,Sesamum,3318.0
Karnataka,CHITRADURGA,2015-16,Sesamum,2100.0
Karnataka,DAVANGERE,2013-14,Sesamum,72.0
Karnataka,DAVANGERE,2014-15,Sesamum,38.0
Karnataka,DAVANGERE,2015-16,Sesamum,45.0
Karnataka,DHARWAD,2013-14,Sesamum,212.0
Karnataka,DHARWAD,2014-15,Sesamum,348.0
Karnataka,DHARWAD,2015-16,Sesamum,4.0
Karnataka,GADAG,2013-14,Sesamum,373.0
Karnataka,GADAG,2014-15,Sesamum,366.0
Karnataka,GADAG,2015-16,Sesamum,380.0
Karnataka,GULBARGA,2013-14,Sesamum,5419.0
Karnataka,GULBARGA,2014-15,Sesamum,4430.0
Karnataka,GULBARGA,2015-16,Sesamum,3526.0
Karnataka,HASSAN,2013-14,Sesamum,1886.0
Karnataka,HASSAN,2014-15,Sesamum,3613.0
Karnataka,HASSAN,2015-16,Sesamum,2410.0
Karnataka,HAVERI,2013-14,Sesamum,154.0
Karnataka,HAVERI,2014-15,Sesamum,140.0
Karnataka,HAVERI,2015-16,Sesamum,114.0
Karnataka,KOLAR,2013-14,Sesamum,239.0
Karnataka,KOLAR,2014-15,Sesamum,191.0
Karnataka,KOLAR,2015-16,Sesamum,258.0
Karnataka,KOPPAL,2013-14,Sesamum,4103.0
Karnataka,KOPPAL,2014-15,Sesamum,10077.0
Karnataka,KOPPAL,2015-16,Sesamum,8197.0
Karnataka,MANDYA,2013-14,Sesamum,5005.0
Karnataka,MANDYA,2014-15,Sesamum,3292.0
Karnataka,MANDYA,2015-16,Sesamum,2626.0
Karnataka,MYSORE,2013-14,Sesamum,5907.0
Karnataka,MYSORE,2014-15,Sesamum,4460.0
Karnataka,MYSORE,2015-16,Sesamum,10072.0
Karnataka,RAICHUR,2013-14,Sesamum,2309.0
Karnataka,RAICHUR,2014-15,Sesamum,1431.0
Karnataka,RAICHUR,2015-16,Sesamum,909.0
Karnataka,RAMANAGARA,2013-14,Sesamum,1934.0
Karnataka,RAMANAGARA,2014-15,Sesamum,1372.0
Karnataka,RAMANAGARA,2015-16,Sesamum,3430.0
Karnataka,SHIMOGA,2013-14,Sesamum,12.0
Karnataka,SHIMOGA,2014-15,Sesamum,3.0
Karnataka,SHIMOGA,2015-16,Sesamum,1.0
Karnataka,TUMKUR,2013-14,Sesamum,316.0
Karnataka,TUMKUR,2014-15,Sesamum,272.0
Karnataka,TUMKUR,2015-16,Sesamum,247.0
Karnataka,UDUPI,2013-14,Sesamum,2.0
Karnataka,UDUPI,2014-15,Sesamum,2.0
Karnataka,YADGIR,2013-14,Sesamum,141.0
Karnataka,YADGIR,2014-15,Sesamum,139.0
Karnataka,YADGIR,2015-16,Sesamum,55.0
Karnataka,BANGALORE RURAL,2013-14,Small millets,11.0
Karnataka,BANGALORE RURAL,2014-15,Small millets,17.0
Karnataka,BANGALORE RURAL,2015-16,Small millets,70.0
Karnataka,BELGAUM,2013-14,Small millets,1502.0
Karnataka,BELGAUM,2014-15,Small millets,1165.0
Karnataka,BELGAUM,2015-16,Small millets,781.0
Karnataka,BELLARY,2013-14,Small millets,2890.0
Karnataka,BELLARY,2014-15,Small millets,1830.0
Karnataka,BELLARY,2015-16,Small millets,5751.0
Karnataka,BENGALURU URBAN,2013-14,Small millets,3.0
Karnataka,BENGALURU URBAN,2014-15,Small millets,2.0
Karnataka,BENGALURU URBAN,2015-16,Small millets,2.0
Karnataka,BIDAR,2013-14,Small millets,29.0
Karnataka,BIDAR,2014-15,Small millets,20.0
Karnataka,CHAMARAJANAGAR,2013-14,Small millets,45.0
Karnataka,CHAMARAJANAGAR,2014-15,Small millets,42.0
Karnataka,CHAMARAJANAGAR,2015-16,Small millets,58.0
Karnataka,CHIKBALLAPUR,2013-14,Small millets,147.0
Karnataka,CHIKBALLAPUR,2014-15,Small millets,70.0
Karnataka,CHIKBALLAPUR,2015-16,Small millets,221.0
Karnataka,CHIKMAGALUR,2013-14,Small millets,2890.0
Karnataka,CHIKMAGALUR,2014-15,Small millets,2716.0
Karnataka,CHIKMAGALUR,2015-16,Small millets,2538.0
Karnataka,CHITRADURGA,2013-14,Small millets,8504.0
Karnataka,CHITRADURGA,2014-15,Small millets,7719.0
Karnataka,CHITRADURGA,2015-16,Small millets,6449.0
Karnataka,DAVANGERE,2013-14,Small millets,246.0
Karnataka,DAVANGERE,2014-15,Small millets,1204.0
Karnataka,DAVANGERE,2015-16,Small millets,353.0
Karnataka,DHARWAD,2013-14,Small millets,480.0
Karnataka,DHARWAD,2014-15,Small millets,313.0
Karnataka,DHARWAD,2015-16,Small millets,135.0
Karnataka,GADAG,2013-14,Small millets,153.0
Karnataka,GADAG,2014-15,Small millets,99.0
Karnataka,GADAG,2015-16,Small millets,102.0
Karnataka,GULBARGA,2013-14,Small millets,22.0
Karnataka,GULBARGA,2014-15,Small millets,197.0
Karnataka,GULBARGA,2015-16,Small millets,16.0
Karnataka,HASSAN,2013-14,Small millets,300.0
Karnataka,HASSAN,2014-15,Small millets,366.0
Karnataka,HASSAN,2015-16,Small millets,210.0
Karnataka,HAVERI,2013-14,Small millets,1537.0
Karnataka,HAVERI,2014-15,Small millets,1217.0
Karnataka,HAVERI,2015-16,Small millets,1143.0
Karnataka,KOLAR,2013-14,Small millets,70.0
Karnataka,KOLAR,2014-15,Small millets,70.0
Karnataka,KOLAR,2015-16,Small millets,60.0
Karnataka,KOPPAL,2013-14,Small millets,2533.0
Karnataka,KOPPAL,2014-15,Small millets,2859.0
Karnataka,KOPPAL,2015-16,Small millets,7395.0
Karnataka,MYSORE,2013-14,Small millets,3.0
Karnataka,RAMANAGARA,2013-14,Small millets,5.0
Karnataka,RAMANAGARA,2014-15,Small millets,6.0
Karnataka,RAMANAGARA,2015-16,Small millets,6.0
Karnataka,TUMKUR,2013-14,Small millets,2301.0
Karnataka,TUMKUR,2014-15,Small millets,2764.0
Karnataka,TUMKUR,2015-16,Small millets,3192.0
Karnataka,YADGIR,2013-14,Small millets,34.0
Karnataka,YADGIR,2014-15,Small millets,55.0
Karnataka,YADGIR,2015-16,Small millets,6.0
Karnataka,BAGALKOT,2013-14,Soyabean,3011.0
Karnataka,BAGALKOT,2014-15,Soyabean,2505.0
Karnataka,BAGALKOT,2015-16,Soyabean,1894.0
Karnataka,BELGAUM,2013-14,Soyabean,66769.0
Karnataka,BELGAUM,2014-15,Soyabean,74314.0
Karnataka,BELGAUM,2015-16,Soyabean,90450.0
Karnataka,BIDAR,2013-14,Soyabean,109391.0
Karnataka,BIDAR,2014-15,Soyabean,120020.0
Karnataka,BIDAR,2015-16,Soyabean,111318.0
Karnataka,DAVANGERE,2015-16,Soyabean,1.0
Karnataka,DHARWAD,2013-14,Soyabean,28677.0
Karnataka,DHARWAD,2014-15,Soyabean,31984.0
Karnataka,DHARWAD,2015-16,Soyabean,39628.0
Karnataka,GADAG,2015-16,Soyabean,2.0
Karnataka,GULBARGA,2013-14,Soyabean,6054.0
Karnataka,GULBARGA,2014-15,Soyabean,21695.0
Karnataka,GULBARGA,2015-16,Soyabean,7222.0
Karnataka,HAVERI,2013-14,Soyabean,5006.0
Karnataka,HAVERI,2014-15,Soyabean,5016.0
Karnataka,HAVERI,2015-16,Soyabean,7450.0
Karnataka,UTTAR KANNAD,2014-15,Soyabean,4.0
Karnataka,UTTAR KANNAD,2015-16,Soyabean,6.0
Karnataka,BAGALKOT,2013-14,Sugarcane,86942.0
Karnataka,BAGALKOT,2014-15,Sugarcane,93679.0
Karnataka,BAGALKOT,2015-16,Sugarcane,94085.0
Karnataka,BANGALORE RURAL,2013-14,Sugarcane,1.0
Karnataka,BANGALORE RURAL,2015-16,Sugarcane,6.0
Karnataka,BELGAUM,2013-14,Sugarcane,159443.0
Karnataka,BELGAUM,2014-15,Sugarcane,180571.0
Karnataka,BELGAUM,2015-16,Sugarcane,175778.0
Karnataka,BELLARY,2013-14,Sugarcane,6004.0
Karnataka,BELLARY,2014-15,Sugarcane,3406.0
Karnataka,BELLARY,2015-16,Sugarcane,7835.0
Karnataka,BENGALURU URBAN,2014-15,Sugarcane,2.0
Karnataka,BIDAR,2013-14,Sugarcane,26490.0
Karnataka,BIDAR,2014-15,Sugarcane,28867.0
Karnataka,BIDAR,2015-16,Sugarcane,19418.0
Karnataka,BIJAPUR,2013-14,Sugarcane,44914.0
Karnataka,BIJAPUR,2014-15,Sugarcane,49050.0
Karnataka,BIJAPUR,2015-16,Sugarcane,43846.0
Karnataka,CHAMARAJANAGAR,2013-14,Sugarcane,3050.0
Karnataka,CHAMARAJANAGAR,2014-15,Sugarcane,3573.0
Karnataka,CHAMARAJANAGAR,2015-16,Sugarcane,2899.0
Karnataka,CHIKBALLAPUR,2014-15,Sugarcane,58.0
Karnataka,CHIKMAGALUR,2013-14,Sugarcane,1546.0
Karnataka,CHIKMAGALUR,2014-15,Sugarcane,1391.0
Karnataka,CHIKMAGALUR,2015-16,Sugarcane,1113.0
Karnataka,CHITRADURGA,2015-16,Sugarcane,2.0
Karnataka,DAKSHIN KANNAD,2013-14,Sugarcane,16.0
Karnataka,DAKSHIN KANNAD,2014-15,Sugarcane,10.0
Karnataka,DAKSHIN KANNAD,2015-16,Sugarcane,10.0
Karnataka,DAVANGERE,2013-14,Sugarcane,6900.0
Karnataka,DAVANGERE,2014-15,Sugarcane,9523.0
Karnataka,DAVANGERE,2015-16,Sugarcane,4444.0
Karnataka,DHARWAD,2013-14,Sugarcane,3706.0
Karnataka,DHARWAD,2014-15,Sugarcane,8653.0
Karnataka,DHARWAD,2015-16,Sugarcane,8450.0
Karnataka,GADAG,2013-14,Sugarcane,964.0
Karnataka,GADAG,2014-15,Sugarcane,1870.0
Karnataka,GADAG,2015-16,Sugarcane,4722.0
Karnataka,GULBARGA,2013-14,Sugarcane,27602.0
Karnataka,GULBARGA,2014-15,Sugarcane,45503.0
Karnataka,GULBARGA,2015-16,Sugarcane,28601.0
Karnataka,HASSAN,2013-14,Sugarcane,1463.0
Karnataka,HASSAN,2014-15,Sugarcane,1568.0
Karnataka,HASSAN,2015-16,Sugarcane,689.0
Karnataka,HAVERI,2013-14,Sugarcane,7338.0
Karnataka,HAVERI,2014-15,Sugarcane,10376.0
Karnataka,HAVERI,2015-16,Sugarcane,9820.0
Karnataka,KOPPAL,2013-14,Sugarcane,2593.0
Karnataka,KOPPAL,2014-15,Sugarcane,2383.0
Karnataka,KOPPAL,2015-16,Sugarcane,1789.0
Karnataka,MANDYA,2013-14,Sugarcane,19462.0
Karnataka,MANDYA,2014-15,Sugarcane,21592.0
Karnataka,MANDYA,2015-16,Sugarcane,27784.0
Karnataka,MYSORE,2013-14,Sugarcane,7995.0
Karnataka,MYSORE,2014-15,Sugarcane,4104.0
Karnataka,MYSORE,2015-16,Sugarcane,6261.0
Karnataka,RAICHUR,2013-14,Sugarcane,345.0
Karnataka,RAICHUR,2014-15,Sugarcane,295.0
Karnataka,RAMANAGARA,2013-14,Sugarcane,191.0
Karnataka,RAMANAGARA,2014-15,Sugarcane,1027.0
Karnataka,RAMANAGARA,2015-16,Sugarcane,492.0
Karnataka,SHIMOGA,2013-14,Sugarcane,4915.0
Karnataka,SHIMOGA,2014-15,Sugarcane,3940.0
Karnataka,SHIMOGA,2015-16,Sugarcane,3981.0
Karnataka,TUMKUR,2013-14,Sugarcane,1556.0
Karnataka,TUMKUR,2014-15,Sugarcane,1670.0
Karnataka,TUMKUR,2015-16,Sugarcane,214.0
Karnataka,UDUPI,2013-14,Sugarcane,55.0
Karnataka,UDUPI,2014-15,Sugarcane,42.0
Karnataka,UDUPI,2015-16,Sugarcane,11.0
Karnataka,UTTAR KANNAD,2013-14,Sugarcane,5324.0
Karnataka,UTTAR KANNAD,2014-15,Sugarcane,6207.0
Karnataka,UTTAR KANNAD,2015-16,Sugarcane,6542.0
Karnataka,YADGIR,2013-14,Sugarcane,1207.0
Karnataka,YADGIR,2014-15,Sugarcane,862.0
Karnataka,YADGIR,2015-16,Sugarcane,794.0
Karnataka,BAGALKOT,2013-14,Sunflower,13697.0
Karnataka,BAGALKOT,2013-14,Sunflower,32687.0
Karnataka,BAGALKOT,2013-14,Sunflower,2266.0
Karnataka,BAGALKOT,2014-15,Sunflower,13020.0
Karnataka,BAGALKOT,2014-15,Sunflower,26474.0
Karnataka,BAGALKOT,2014-15,Sunflower,1915.0
Karnataka,BAGALKOT,2015-16,Sunflower,8412.0
Karnataka,BAGALKOT,2015-16,Sunflower,19706.0
Karnataka,BAGALKOT,2015-16,Sunflower,1113.0
Karnataka,BANGALORE RURAL,2013-14,Sunflower,13.0
Karnataka,BANGALORE RURAL,2013-14,Sunflower,2.0
Karnataka,BANGALORE RURAL,2014-15,Sunflower,18.0
Karnataka,BANGALORE RURAL,2014-15,Sunflower,1.0
Karnataka,BANGALORE RURAL,2014-15,Sunflower,1.0
Karnataka,BANGALORE RURAL,2015-16,Sunflower,4.0
Karnataka,BELGAUM,2013-14,Sunflower,3335.0
Karnataka,BELGAUM,2013-14,Sunflower,6527.0
Karnataka,BELGAUM,2013-14,Sunflower,816.0
Karnataka,BELGAUM,2014-15,Sunflower,6253.0
Karnataka,BELGAUM,2014-15,Sunflower,8150.0
Karnataka,BELGAUM,2014-15,Sunflower,1047.0
Karnataka,BELGAUM,2015-16,Sunflower,10120.0
Karnataka,BELGAUM,2015-16,Sunflower,12948.0
Karnataka,BELGAUM,2015-16,Sunflower,914.0
Karnataka,BELLARY,2013-14,Sunflower,7895.0
Karnataka,BELLARY,2013-14,Sunflower,11730.0
Karnataka,BELLARY,2013-14,Sunflower,1909.0
Karnataka,BELLARY,2014-15,Sunflower,10633.0
Karnataka,BELLARY,2014-15,Sunflower,13580.0
Karnataka,BELLARY,2014-15,Sunflower,1776.0
Karnataka,BELLARY,2015-16,Sunflower,11780.0
Karnataka,BELLARY,2015-16,Sunflower,6074.0
Karnataka,BELLARY,2015-16,Sunflower,945.0
Karnataka,BENGALURU URBAN,2014-15,Sunflower,4.0
Karnataka,BENGALURU URBAN,2015-16,Sunflower,8.0
Karnataka,BIDAR,2013-14,Sunflower,1780.0
Karnataka,BIDAR,2013-14,Sunflower,2262.0
Karnataka,BIDAR,2013-14,Sunflower,247.0
Karnataka,BIDAR,2014-15,Sunflower,1014.0
Karnataka,BIDAR,2014-15,Sunflower,960.0
Karnataka,BIDAR,2014-15,Sunflower,10.0
Karnataka,BIDAR,2015-16,Sunflower,527.0
Karnataka,BIDAR,2015-16,Sunflower,614.0
Karnataka,BIJAPUR,2013-14,Sunflower,23887.0
Karnataka,BIJAPUR,2013-14,Sunflower,33664.0
Karnataka,BIJAPUR,2013-14,Sunflower,1401.0
Karnataka,BIJAPUR,2014-15,Sunflower,30515.0
Karnataka,BIJAPUR,2014-15,Sunflower,27262.0
Karnataka,BIJAPUR,2014-15,Sunflower,1183.0
Karnataka,BIJAPUR,2015-16,Sunflower,9267.0
Karnataka,BIJAPUR,2015-16,Sunflower,35288.0
Karnataka,BIJAPUR,2015-16,Sunflower,780.0
Karnataka,CHAMARAJANAGAR,2013-14,Sunflower,7620.0
Karnataka,CHAMARAJANAGAR,2013-14,Sunflower,56.0
Karnataka,CHAMARAJANAGAR,2013-14,Sunflower,70.0
Karnataka,CHAMARAJANAGAR,2014-15,Sunflower,9141.0
Karnataka,CHAMARAJANAGAR,2014-15,Sunflower,1.0
Karnataka,CHAMARAJANAGAR,2015-16,Sunflower,8836.0
Karnataka,CHAMARAJANAGAR,2015-16,Sunflower,6.0
Karnataka,CHIKBALLAPUR,2013-14,Sunflower,10.0
Karnataka,CHIKBALLAPUR,2013-14,Sunflower,110.0
Karnataka,CHIKBALLAPUR,2013-14,Sunflower,90.0
Karnataka,CHIKBALLAPUR,2014-15,Sunflower,5.0
Karnataka,CHIKBALLAPUR,2014-15,Sunflower,30.0
Karnataka,CHIKBALLAPUR,2014-15,Sunflower,41.0
Karnataka,CHIKBALLAPUR,2015-16,Sunflower,9.0
Karnataka,CHIKBALLAPUR,2015-16,Sunflower,39.0
Karnataka,CHIKBALLAPUR,2015-16,Sunflower,30.0
Karnataka,CHIKMAGALUR,2013-14,Sunflower,4059.0
Karnataka,CHIKMAGALUR,2013-14,Sunflower,10.0
Karnataka,CHIKMAGALUR,2014-15,Sunflower,3240.0
Karnataka,CHIKMAGALUR,2014-15,Sunflower,9.0
Karnataka,CHIKMAGALUR,2015-16,Sunflower,5062.0
Karnataka,CHIKMAGALUR,2015-16,Sunflower,26.0
Karnataka,CHITRADURGA,2013-14,Sunflower,14353.0
Karnataka,CHITRADURGA,2013-14,Sunflower,2679.0
Karnataka,CHITRADURGA,2013-14,Sunflower,190.0
Karnataka,CHITRADURGA,2014-15,Sunflower,12272.0
Karnataka,CHITRADURGA,2014-15,Sunflower,2361.0
Karnataka,CHITRADURGA,2014-15,Sunflower,341.0
Karnataka,CHITRADURGA,2015-16,Sunflower,18235.0
Karnataka,CHITRADURGA,2015-16,Sunflower,2076.0
Karnataka,CHITRADURGA,2015-16,Sunflower,260.0
Karnataka,DAVANGERE,2013-14,Sunflower,1187.0
Karnataka,DAVANGERE,2013-14,Sunflower,1439.0
Karnataka,DAVANGERE,2013-14,Sunflower,800.0
Karnataka,DAVANGERE,2014-15,Sunflower,1204.0
Karnataka,DAVANGERE,2014-15,Sunflower,2137.0
Karnataka,DAVANGERE,2014-15,Sunflower,1440.0
Karnataka,DAVANGERE,2015-16,Sunflower,2221.0
Karnataka,DAVANGERE,2015-16,Sunflower,808.0
Karnataka,DAVANGERE,2015-16,Sunflower,352.0
Karnataka,DHARWAD,2013-14,Sunflower,7.0
Karnataka,DHARWAD,2013-14,Sunflower,4257.0
Karnataka,DHARWAD,2013-14,Sunflower,1.0
Karnataka,DHARWAD,2014-15,Sunflower,14.0
Karnataka,DHARWAD,2014-15,Sunflower,3187.0
Karnataka,DHARWAD,2015-16,Sunflower,8.0
Karnataka,DHARWAD,2015-16,Sunflower,2980.0
Karnataka,GADAG,2013-14,Sunflower,14166.0
Karnataka,GADAG,2013-14,Sunflower,31613.0
Karnataka,GADAG,2013-14,Sunflower,1919.0
Karnataka,GADAG,2014-15,Sunflower,7622.0
Karnataka,GADAG,2014-15,Sunflower,33608.0
Karnataka,GADAG,2014-15,Sunflower,795.0
Karnataka,GADAG,2015-16,Sunflower,12145.0
Karnataka,GADAG,2015-16,Sunflower,26818.0
Karnataka,GADAG,2015-16,Sunflower,788.0
Karnataka,GULBARGA,2013-14,Sunflower,27776.0
Karnataka,GULBARGA,2013-14,Sunflower,17346.0
Karnataka,GULBARGA,2013-14,Sunflower,73.0
Karnataka,GULBARGA,2014-15,Sunflower,21910.0
Karnataka,GULBARGA,2014-15,Sunflower,20278.0
Karnataka,GULBARGA,2014-15,Sunflower,257.0
Karnataka,GULBARGA,2015-16,Sunflower,6827.0
Karnataka,GULBARGA,2015-16,Sunflower,34041.0
Karnataka,GULBARGA,2015-16,Sunflower,100.0
Karnataka,HASSAN,2013-14,Sunflower,652.0
Karnataka,HASSAN,2014-15,Sunflower,908.0
Karnataka,HASSAN,2015-16,Sunflower,880.0
Karnataka,HAVERI,2013-14,Sunflower,74.0
Karnataka,HAVERI,2013-14,Sunflower,2646.0
Karnataka,HAVERI,2013-14,Sunflower,984.0
Karnataka,HAVERI,2014-15,Sunflower,89.0
Karnataka,HAVERI,2014-15,Sunflower,3095.0
Karnataka,HAVERI,2014-15,Sunflower,1417.0
Karnataka,HAVERI,2015-16,Sunflower,103.0
Karnataka,HAVERI,2015-16,Sunflower,3085.0
Karnataka,HAVERI,2015-16,Sunflower,615.0
Karnataka,KOPPAL,2013-14,Sunflower,20508.0
Karnataka,KOPPAL,2013-14,Sunflower,31118.0
Karnataka,KOPPAL,2013-14,Sunflower,6182.0
Karnataka,KOPPAL,2014-15,Sunflower,16994.0
Karnataka,KOPPAL,2014-15,Sunflower,26542.0
Karnataka,KOPPAL,2014-15,Sunflower,5353.0
Karnataka,KOPPAL,2015-16,Sunflower,15215.0
Karnataka,KOPPAL,2015-16,Sunflower,29759.0
Karnataka,KOPPAL,2015-16,Sunflower,4077.0
Karnataka,MANDYA,2013-14,Sunflower,8.0
Karnataka,MANDYA,2013-14,Sunflower,1.0
Karnataka,MANDYA,2014-15,Sunflower,12.0
Karnataka,MANDYA,2015-16,Sunflower,6.0
Karnataka,MYSORE,2013-14,Sunflower,1016.0
Karnataka,MYSORE,2014-15,Sunflower,696.0
Karnataka,MYSORE,2015-16,Sunflower,1005.0
Karnataka,RAICHUR,2013-14,Sunflower,33642.0
Karnataka,RAICHUR,2013-14,Sunflower,29139.0
Karnataka,RAICHUR,2013-14,Sunflower,595.0
Karnataka,RAICHUR,2014-15,Sunflower,13318.0
Karnataka,RAICHUR,2014-15,Sunflower,16293.0
Karnataka,RAICHUR,2014-15,Sunflower,850.0
Karnataka,RAICHUR,2015-16,Sunflower,12454.0
Karnataka,RAICHUR,2015-16,Sunflower,17221.0
Karnataka,RAICHUR,2015-16,Sunflower,290.0
Karnataka,RAMANAGARA,2013-14,Sunflower,88.0
Karnataka,RAMANAGARA,2014-15,Sunflower,2.0
